0.42514970898628235	0.29489830136299133	-153.06043129789396	12/12	0.0670391097664833
0.832335352897644	0.8928670883178711	-17.503931267390726	12/13	0.0670391097664833
0.6946107745170593	0.7371065020561218	-112.1758198066741	12/12	0.0670391097664833
0.485029935836792	0.41996267437934875	-121.04541037185118	11/12	0.0670391097664833
0.6167664527893066	0.5077964663505554	-141.8452367406444	11/12	0.0670391097664833
0.5089820623397827	0.25478044152259827	-254.0322672065813	12/14	0.0670391097664833
0.6227545142173767	0.48743361234664917	-999999.0	12/12	0.0670391097664833
0.269461065530777	-0.05096624046564102	-164.99860279934364	11/12	0.0670391097664833
0.443113774061203	0.4024870991706848	-139.82126880846045	12/12	0.0670391097664833
0.5928143858909607	0.7004837393760681	-71.34318269603	12/12	0.0670391097664833
0.8742514848709106	0.956994891166687	-13.61976574161963	12/13	0.0670391097664833
0.455089807510376	0.33015337586402893	-167.8822047785452	11/12	0.0670391097664833
0.57485032081604	0.43789413571357727	-115.20187372155488	12/14	0.0670391097664833
0.24550898373126984	0.004803657066076994	-253.1803563706344	11/12	0.0670391097664833
0.5928143858909607	0.6640129685401917	-88.75496343104169	12/14	0.0670391097664833
0.7485029697418213	0.7709938883781433	-16.281947515060892	12/13	0.0670391097664833
0.5508981943130493	0.6141695380210876	-111.59164771903284	12/14	0.0670391097664833
0.6047903895378113	0.5539928078651428	-119.18740320391953	12/14	0.0670391097664833
0.514970064163208	0.49229639768600464	-91.43225815868936	12/14	0.0670391097664833
0.5508981943130493	0.49184051156044006	-86.46026618871815	12/14	0.0670391097664833
0.71856290102005	0.6843758225440979	-80.44730736833412	12/12	0.0670391097664833
0.6646706461906433	0.7980430722236633	-70.16778971877648	12/13	0.0670391097664833
0.443113774061203	0.2670893371105194	-102.11730753985466	11/12	0.0670391097664833
0.7245509028434753	0.8267638087272644	-38.0605182818897	12/12	0.0670391097664833
0.5089820623397827	0.31100621819496155	-201.29978438978696	11/12	0.0670391097664833
0.7904191613197327	0.8661218285560608	-23.98159678478237	12/13	0.0670391097664833
0.6946107745170593	0.7559497356414795	-47.79809983307473	12/13	0.0670391097664833
0.8383233547210693	0.9272103905677795	-28.649971971550485	12/12	0.0670391097664833
0.772455096244812	0.8419599533081055	-34.98622401127068	12/12	0.0670391097664833
0.8203592896461487	0.8965141773223877	-14.798009645295224	12/13	0.0670391097664833
0.8622754216194153	0.9389114379882812	-35.22804123838432	12/13	0.0670391097664833
0.4371257424354553	0.3300014138221741	-112.77797979232855	11/12	0.0670391097664833
0.56886225938797	0.43090391159057617	-122.28650271729566	12/14	0.0670391097664833
0.5508981943130493	0.6205519437789917	-83.72966523270611	12/13	0.0670391097664833
0.8742514848709106	0.9524360299110413	-19.2205740516074	12/13	0.0670391097664833
0.8143712282180786	0.9117103219032288	-17.295538237485744	12/13	0.0670391097664833
0.5029940009117126	0.49442383646965027	-95.50654686801136	12/14	0.0670391097664833
0.7844311594963074	0.8530531525611877	-999999.0	12/13	0.0670391097664833
0.886227548122406	0.9645929336547852	-21.37962177355098	12/13	0.0670391097664833
0.7485029697418213	0.8459109663963318	-40.022742279223166	12/13	0.0670391097664833
0.42514970898628235	0.40461456775665283	-122.00622222037009	11/12	0.0670391097664833
0.544910192489624	0.48348259925842285	-96.05934510473162	12/14	0.0670391097664833
0.5089820623397827	0.5521692633628845	-108.21600695233747	12/14	0.0670391097664833
0.8203592896461487	0.909278929233551	-23.77729707177059	12/13	0.0670391097664833
0.6766467094421387	0.5950223803520203	-152.90991779272053	12/12	0.0670391097664833
0.6167664527893066	0.6951650977134705	-94.9011921864003	12/14	0.0670391097664833
0.6766467094421387	0.7732733488082886	-63.68145367066609	12/12	0.0670391097664833
0.7604790329933167	0.8083764314651489	-64.86899100465689	12/12	0.0670391097664833
0.772455096244812	0.8629306554794312	-56.3438342203151	12/12	0.0670391097664833
0.5269461274147034	0.2929227948188782	-216.54144960199483	12/14	0.0670391097664833
0.658682644367218	0.7330034971237183	-53.4943179939869	12/13	0.0670391097664833
0.5209580659866333	0.5211690664291382	-97.73903389181942	12/14	0.0670391097664833
0.6706587076187134	0.7111210227012634	-120.45757798332988	12/12	0.0670391097664833
0.7305389046669006	0.792420506477356	-34.480462110834196	12/13	0.0670391097664833
0.5329341292381287	0.3679918050765991	-104.06733383284882	12/14	0.0670391097664833
0.4790419042110443	0.5108357071876526	-112.49411872879091	11/12	0.0670391097664833
0.5808383226394653	0.6153852343559265	-65.14085952867754	12/13	0.0670391097664833
0.4790419042110443	0.35948196053504944	-120.5181368518679	11/12	0.0670391097664833
0.7544910311698914	0.8348177671432495	-37.531156758166844	12/12	0.0670391097664833
0.4371257424354553	0.3619133532047272	-116.47057840670436	11/12	0.0670391097664833
0.682634711265564	0.8103519678115845	-60.290285894182034	12/13	0.0670391097664833
0.5029940009117126	0.2388244867324829	-265.200244280044	12/14	0.0670391097664833
0.5508981943130493	0.5353015065193176	-89.77542473841436	12/14	0.0670391097664833
0.56886225938797	0.4997425079345703	-133.9590603032866	11/12	0.0670391097664833
0.544910192489624	0.5893998146057129	-93.25592321809381	12/14	0.0670391097664833
0.46107783913612366	0.41342833638191223	-116.69872561632565	11/12	0.0670391097664833
0.6167664527893066	0.7167436480522156	-83.98898847890064	12/12	0.0670391097664833
0.371257483959198	0.2945943772792816	-335.0920471982115	11/12	0.0670391097664833
0.71856290102005	0.7445526123046875	-65.89345519273229	12/12	0.0670391097664833
0.688622772693634	0.7860381007194519	-57.41518753627315	12/13	0.0670391097664833
0.7485029697418213	0.7732733488082886	-70.37448169709114	12/12	0.0670391097664833
0.544910192489624	0.42953625321388245	-123.29904401211388	11/12	0.0670391097664833
0.802395224571228	0.8968181014060974	-32.449555669249094	12/12	0.0670391097664833
0.8383233547210693	0.9077593088150024	-16.078090484894346	12/13	0.0670391097664833
0.5808383226394653	0.6324049830436707	-85.84845392592251	12/14	0.0670391097664833
0.485029935836792	0.41297245025634766	-87.53139846283011	12/14	0.0670391097664833
0.6706587076187134	0.7029151320457458	-129.19145345943207	12/12	0.0670391097664833
0.688622772693634	0.6556550860404968	-131.67321692441874	12/12	0.0670391097664833
0.688622772693634	0.7428810000419617	-46.495108716088	12/12	0.0670391097664833
0.46107783913612366	0.4024870991706848	-96.66335789265577	11/12	0.0670391097664833
0.826347291469574	0.9231074452400208	-41.222879225126235	12/12	0.0670391097664833
0.49700599908828735	0.19384385645389557	-247.76114855020887	11/12	0.0670391097664833
0.5628742575645447	0.4307519495487213	-117.60086466738903	11/12	0.0670391097664833
